"","gene","logFC","logCPM","PValue","FDR"
"43","CETN3",2.14280402002231,1.51145049021781,0.0114176421285009,1
"44","RCAN3",2.18487320199747,1.561164583755,0.0115175851108735,1
"45","SNRPG",1.69621902895987,3.16600549321794,0.0117447436892022,1
"46","AIMP1",1.50949035318783,2.64764177566076,0.0124138950330754,1
"47","KIAA1549",1.27049404545583,4.03494657668134,0.0135331669383347,1
"48","TGM3",-1.73765052816069,3.74116302302125,0.0137488215479404,1
"49","APOL3",-1.6741097722954,7.03124357682386,0.014046245409105,1
"50","LOC113914202",1.3948630147633,2.72042516085737,0.0140865179749197,1
"51","AKAP12",1.02736332168162,1.92499409365432,0.0147107084903743,1
"52","LILRA5",-2.23145601988543,2.64592014604712,0.0148629478945322,1
"53","MED7",1.26514208981635,2.8730983513743,0.0154396417175754,1
"54","SRP14",1.59341478406096,4.07972770971334,0.0164532509230254,1
"55","ELMOD3",-1.03612804153244,5.29493487982784,0.0167632385054182,1
"56","ACRBP",-2.9731174280284,1.9282229347147,0.0172685421404782,1
"57","LOC118542522",-1.39044534436128,3.2860841424446,0.0178657750291016,1
"58","MRPL32",1.28551058708289,2.38925714557747,0.0186643121962576,1
"59","ASAP3",-1.29565332315711,2.02177161562536,0.0189441344390683,1
"60","CERCAM",-1.53849449947619,1.06667922356554,0.0194248042984153,1
"61","DHX29",1.87300635472607,3.53930747568039,0.019688915195676,1
"62","COL1A2",-2.30357409572995,1.6645181064682,0.0197245690568299,1
"63","CPNE8",1.16854228642733,1.66991504207024,0.0198851706823544,1
"64","ZNF567",1.09850251982484,2.70943544913752,0.0200186202292939,1
"65","HNMT",1.58157494883553,4.22894888223471,0.0200767102717293,1
"66","SELENOV",-1.66014859960037,1.26106009470358,0.0204895776768691,1
"67","LOC118543832",-2.18248690925377,2.69895574487159,0.0206958097310302,1
"68","ZNF782",1.38634171743068,0.807644809263258,0.0208920527119851,1
"69","LY6H",-1.22392028765597,7.26377373343337,0.0211322158248473,1
"70","LOC118525338",1.00215859199417,1.71386878120304,0.0212540404275005,1
"71","ARHGEF15",-1.61014506095095,1.36235458164296,0.0212935478975925,1
"72","MRPL47",1.06628532208851,2.43177407938473,0.0214666099134894,1
"73","RPL22",1.59612479338176,5.15970787646448,0.0220395446192398,1
"74","TIGD7",1.24207473956016,1.42650211100874,0.0221561539298739,1
"75","DMRTC2",-2.01318297418752,0.73504195101596,0.0224151947096675,1
"76","RPS20",1.64696024024133,7.70432947835112,0.022451499763689,1
"77","LOC116621816",2.41564444185759,4.64844476171165,0.0228063162946806,1
"78","LOC118552749",-6.05492782542762,1.25075676318307,0.0228650156632304,1
"79","RBPMS2",-1.10176346258306,4.55129386448098,0.0228960657542012,1
"80","LOC118548319",-1.62340319546426,0.715274838431368,0.0233007996976245,1
"81","RPL34",1.58028017944767,6.40663354185663,0.0244888743512366,1
"82","LOC118534507",-2.12477781510549,0.378873425256691,0.0247522470964811,1
"83","LOC116643091",2.46583417381645,2.8936357479676,0.0248347568946176,1
"84","PADI4",-1.30143772131569,4.92291070693252,0.024886623286365,1
"85","RPL31",1.71187062502013,7.33596048249243,0.0255820050271518,1
"86","RPS7",1.53928280737606,7.54747599590167,0.0255959856545931,1
"87","LOC118525034",-1.51104135890135,2.9581998421501,0.0258001399150872,1
"88","TAMM41",-5.09074183757556,0.347463201205379,0.0259409787160528,1
"89","ESF1",1.1428571736474,2.95910022240175,0.0262204409267026,1
"90","HSPB6",-1.37546283128216,2.00585171101849,0.0270715175168637,1
"91","OLFML1",1.10576155889174,1.16234540795539,0.0280503605671078,1
"92","CUNH11orf54",1.03132478773068,2.03448480206509,0.0282010259169357,1
"93","LOC118533011",1.21165160126735,1.76409339922891,0.0282993384076885,1
