"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCA13",4.71007000063164,-1.39462083084014,0.577131088386238,-2.41647150691491,0.0156717527385729,0.695486865396106
"ABCC9",102.476073019375,-1.52630223845149,0.483441142112878,-3.15716248679372,0.00159312545621621,0.624349751962977
"ADAD1",1.87924936081432,-1.99470009693869,1.00605431695329,-1.98269622556702,0.0474013714571438,0.695486865396106
"ADAM33",1.76714082926739,1.77346408823606,0.865126312496033,2.04994815510734,0.0403694903142003,0.695486865396106
"ADGRF5",3.00025967716377,-1.60232016578612,0.652859962828528,-2.45430912755629,0.0141155579082425,0.695486865396106
"ADPRHL1",3.38960737325281,2.59436087633371,0.713707697603877,3.63504679162594,0.000277930186314357,0.483656370197846
"AIMP1",31.0794748004088,1.01227089189067,0.502792949663565,2.01329571659271,0.0440835287251028,0.695486865396106
"ALAS2",9602.0145419924,-1.40042962618333,0.687732252040052,-2.03630064175291,0.0417201754360506,0.695486865396106
"ALDH1A1",14.167658847665,1.89749371252882,0.911169504101659,2.08248158436733,0.0372985032761861,0.695486865396106
"ANAPC10",5.46509660791899,-1.18900841561763,0.434829103142091,-2.73442694388626,0.00624889604948142,0.695486865396106
"ANKMY1",7.5375535356386,-1.50182053865575,0.674814508024734,-2.22553089893068,0.0260456192184762,0.695486865396106
"APOA2",6.90934123683559,1.82414003717246,0.628236773468017,2.90358685484578,0.00368914627322585,0.686922351370307
"AQP1",211.522878282127,-1.01305244243479,0.461764911581763,-2.19387055409777,0.0282447168213502,0.695486865396106
"AQP9",68.2910324205105,-1.01902741320926,0.462623700218584,-2.20271337747673,0.0276149567913554,0.695486865396106
"ARHGEF10",3.30308804861548,2.52195929917139,0.867707547152861,2.90646232990193,0.00365540909483491,0.686922351370307
"ARMH1",22.525511182062,-1.14189423924193,0.499199055111336,-2.28745272562116,0.0221694117742624,0.695486865396106
"B3GNT7",10.988526626039,1.15944203937408,0.379262130290651,3.0570994222005,0.00223490134304719,0.686922351370307
"B4GALT7",20.8002308025444,1.02966300219157,0.445392452460919,2.31181062117779,0.0207881218552454,0.695486865396106
"BEAN1",3.3086032078653,-1.31368992459461,0.538655231991693,-2.43883257150814,0.0147347933684163,0.695486865396106
"BNIP3L",29.7081579596935,-1.17206533637788,0.574109490074727,-2.04153625160477,0.0411975543770608,0.695486865396106
"C1QA",48.310882238084,1.06127483781535,0.423722678429531,2.50464488176279,0.0122574392459883,0.695486865396106
"C1QB",50.8250407774649,1.57975293184498,0.583905268006167,2.7054952548027,0.00682026226714136,0.695486865396106
"C1QC",51.4340454471424,1.07538875060361,0.446986716942468,2.4058628810261,0.0161343192308491,0.695486865396106
"C3H2orf88",5.22682900878796,-1.01972267860203,0.43888776382291,-2.32342471733499,0.0201563475551524,0.695486865396106
"C9orf72",9.96973102118739,-1.30870652212328,0.525921962888374,-2.48840439166268,0.0128317733628471,0.695486865396106
"CACNA1I",8.87292653141668,-1.8781565233175,0.562102205400181,-3.34130787119111,0.000833847048306152,0.510955404749473
"CACNA2D1",11.7105412406051,-1.21630195423338,0.46138609768178,-2.63619116472007,0.00838424826355418,0.695486865396106
"CALCRL",1.78242652234629,-2.05259334636106,0.800671837919099,-2.56358878775559,0.0103596200415591,0.695486865396106
"CAMP",7.34713578132236,-2.94765724729263,1.06330180302402,-2.77217365653809,0.00556833218974672,0.695486865396106
"CAPZA1",107.083949526753,-1.0351093551168,0.416531004167379,-2.48507156672748,0.0129525392325743,0.695486865396106
"CCDC138",6.10913124273016,-1.33473633936594,0.426257608862899,-3.13129035497228,0.00174039996441014,0.635562423366866
"CCDC28A",16.0158461924059,-1.09059901025632,0.327492104950083,-3.33015359384785,0.00086798090333148,0.510955404749473
"CCDC47",5.46319008174851,-1.06944810931509,0.425344661025218,-2.51430947020088,0.0119265726622802,0.695486865396106
"CCDC83",2.64317094733706,-1.1867731690102,0.5984317940872,-1.98313856438796,0.0473519539812218,0.695486865396106
"CD200R1",8.64894153653812,-1.59478861974843,0.548455290007558,-2.90778236404002,0.00364001564789222,0.686922351370307
"CD276",2.40996874280212,1.28334066780111,0.569634719278474,2.25291862375708,0.0242642803709558,0.695486865396106
"CDH18",1.55453850076716,-1.61369439446367,0.766318552674117,-2.10577492719259,0.0352239077514071,0.695486865396106
"CHST13",3.47238644362005,1.2780519103852,0.601889275325483,2.12340037076433,0.033720316169592,0.695486865396106
"CK1",0.941880350569184,-1.96243187836536,0.997214971696757,-1.96791257057272,0.0490780981875567,0.695486865396106
"CLEC11A",6.52529693284627,1.06536619248906,0.480662009994589,2.2164559926445,0.0266602885996909,0.695486865396106
"CLK1",39.4564453806207,-1.01700021273307,0.414547405426189,-2.45327844155124,0.0141560714703494,0.695486865396106
"CNOT7",14.3462273968157,-1.2330996797404,0.379842559523169,-3.24634417293407,0.00116897423385632,0.569184181503131
"CNTFR",0.912778777489101,2.3279770898671,1.04923120594794,2.21874556977541,0.0265040389086655,0.695486865396106
"COL2A1",5.48401299847267,-1.29628554896386,0.496699955002665,-2.60979598630506,0.00905962341658209,0.695486865396106
"COX5B",121.086778487554,-1.16505771867218,0.464665442718978,-2.50730442069218,0.0121655886060309,0.695486865396106
"CREM",3.99624648655317,-1.12857588902156,0.52700944004923,-2.14147186607536,0.0322360049074453,0.695486865396106
"CRIP1",3.74499008753767,1.17550870695708,0.484972016162453,2.42386914663405,0.0153561375262972,0.695486865396106
"CRISP2",61.8928651558273,-1.14801656512529,0.584402522464876,-1.96442780616898,0.0494805008400944,0.695486865396106
