"","gene","logFC","logCPM","PValue","FDR"
"60","KLHL14",1.094646377068,1.06205270904309,0.00986448728373442,0.724610703788218
"61","CAPZA1",-1.0072543333993,4.87733098611153,0.0100884865504089,0.724610703788218
"62","PAMR1",1.01809835666163,2.92723646234689,0.0102537621422869,0.724610703788218
"63","SMTNL2",1.00747672595282,3.67165482069344,0.0111992286619192,0.724610703788218
"64","NME3",1.36232683793108,1.2008269139514,0.0112673961788519,0.724610703788218
"65","P3H4",1.06394619934698,1.50447035380342,0.0113176935853558,0.724610703788218
"66","HLTF",-1.07230711534993,6.11632900501171,0.0115715264450056,0.724610703788218
"67","C9orf72",-1.25662527576419,1.65389130422527,0.0115895991232045,0.724610703788218
"68","RPL22L1",2.05536405209429,4.54057669707144,0.0119559282890136,0.724610703788218
"69","ZSCAN10",1.37854026381399,2.10398225773626,0.0124259758403501,0.724610703788218
"70","C1QA",1.10571791295391,3.74510616634192,0.0125238082141026,0.724610703788218
"71","RPL31",1.68166020948282,7.79317744600079,0.0131349982345254,0.724610703788218
"72","IGLV3-25",1.14643667316544,7.33899589715922,0.0132105211858209,0.724610703788218
"73","PDGFRB",1.04807568818228,1.21211870476219,0.0137182343349314,0.724610703788218
"74","PTP4A3",1.05664311476599,2.2238122444076,0.0147555065010602,0.724610703788218
"75","TRIM59",-1.05739375572111,1.76335030259895,0.014818413736435,0.724610703788218
"76","ANAPC10",-1.13995806058871,1.01026755415155,0.0151817853125751,0.724610703788218
"77","C1QC",1.12086674726631,3.84181196800229,0.0153788910106221,0.724610703788218
"78","MPO",-1.55143249973165,0.920564431624733,0.0155775170898559,0.724610703788218
"79","ROS1",-1.19071681709138,2.76843476953711,0.0159293469762536,0.724610703788218
"80","ABCA13",-1.32782568551603,0.819556779086713,0.0163256525305106,0.724610703788218
"81","LOC118535763",-1.04681066480616,0.912683727509277,0.0172779074131123,0.724610703788218
"82","TMOD1",-1.27314327836739,5.14034100663813,0.017318393067542,0.724610703788218
"83","SLC25A48",1.30940393552553,3.68111776365221,0.0174505817750168,0.724610703788218
"84","LOC118519169",-1.27074796150768,1.7302520597263,0.0177234400790513,0.724610703788218
"85","TRIM11",1.01034867911703,2.58157074144974,0.0181017807776248,0.724610703788218
"86","INPP5J",1.14014314807235,1.21414680509405,0.0191448401544263,0.724610703788218
"87","CUNH2orf88",-1.04110412314308,5.05192156849647,0.020135348677915,0.724610703788218
"88","LOC118524544",2.19003993771838,1.79015681600867,0.0201882400862711,0.724610703788218
"89","GLTPD2",1.29365738009521,0.794384109352483,0.0202031084209629,0.724610703788218
"90","SOCS1",1.20642104426322,3.0007547509996,0.0205791799486116,0.724610703788218
"91","RHCE",-1.32926452531887,7.29280889154464,0.0213473753517751,0.724610703788218
"92","CRYAB",1.29916011349748,1.35653005459055,0.0214067572220389,0.724610703788218
"93","ARMH1",-1.09698307160986,2.6277781420754,0.0216058927165766,0.724610703788218
"94","ALDH1A1",1.93539254556303,2.14503246065832,0.0217014585279461,0.724610703788218
"95","IPMK",-1.0243749743028,4.06604715320342,0.022770308886419,0.724610703788218
"96","ALAS2",-1.35712591462158,11.3326524211967,0.0241322974873263,0.724610703788218
"97","TNNI1",3.00337263100531,2.43689031491059,0.0242550016397763,0.724610703788218
"98","FKTN",-1.03853105211397,2.00961485110922,0.0256105549997991,0.724610703788218
"99","SUV39H2",-1.12695649317653,0.97771375523489,0.0258903778236077,0.724610703788218
"100","IL22RA2",-1.09415451110406,2.43409014966849,0.0260445999163913,0.724610703788218
"101","CLEC11A",1.06859660416553,1.11126978045639,0.026682253984232,0.724610703788218
"102","ANKMY1",-1.42202165829989,1.31589365927047,0.0269695745917764,0.724610703788218
"103","RPS20",1.36795421024783,8.15192756352283,0.0276190744686115,0.724610703788218
"104","XKR9",-1.18862032517122,0.783969914934167,0.0282604902427352,0.724610703788218
"105","B4GALT7",1.0417282576702,2.58828294004889,0.0282607943569855,0.724610703788218
"106","KNL1",-1.04262098828364,3.48866990565013,0.0290964665122483,0.724610703788218
"107","TMEM61",1.11244509983324,1.06792397059227,0.0292158379527528,0.724610703788218
"108","LOC118539363",-1.199450952565,1.1503680222458,0.029435420841947,0.724610703788218
"109","LOC118524449",1.08276905742443,1.04826294722017,0.0302407568611537,0.724610703788218
"110","PHVIN",1.88503731604309,2.99592384321509,0.0305731961400627,0.724610703788218
"111","LOC118545940",-1.10315015671048,2.05487382564374,0.0316087332360957,0.724610703788218
"112","RETSAT",-1.05023794607898,1.12588250338395,0.0316474411009866,0.724610703788218
"113","LOC118538648",-1.11614684235516,4.18385886189864,0.0333971777241863,0.724610703788218
"114","CCDC47",-1.0172319581418,1.00021442862991,0.033598076473989,0.724610703788218
"115","EVI2A",-1.33036807100665,1.3686211535698,0.0337790278564523,0.724610703788218
"116","MYOZ1",2.11699759925031,1.05094424206168,0.0338211986210207,0.724610703788218
