"","logFC","logCPM","PValue"
"ACADL",-0.0840097470416997,5.56145421075346,0.746629000750287
"ACADM",0.273513317716764,5.55720590766162,0.371898952692938
"ACADS",0.0912632938001496,4.87743585861895,0.802158398991224
"ACADSB",-0.021155322778114,4.25315803092499,0.986764047259988
"ACADVL",-0.0179518481506758,7.5132225011951,0.954475199805222
"ACAP2",-0.0875113798382547,7.70939413870091,0.860014457686662
"ACAP3",-0.0447346774495626,4.77232462043021,0.896827272149746
"ACAT1",0.00961398284871775,6.71430748330271,0.974351909077262
"ACAT2",0.0383499296130716,1.23298778483714,0.899029317093087
"ACBD3",0.00583058515810713,5.855552930101,0.948599342197414
"ACBD4",0.0257742633595529,2.37448384290769,0.991527041488168
"ACBD5",-0.224772745615156,4.20571593520463,0.397240264929829
"ACBD6",0.486868200710476,3.8241842727034,0.109002161691531
"ACCS",-0.285232063735979,4.24399259628222,0.314047752297475
"ACD",0.0995822743061513,4.13136142250716,0.826575182080396
"ACER1",-0.2619991256396,1.9493759458214,0.6752066201685
"ACER2",-0.207332572593793,4.56704598559826,0.516471255998129
"ACER3",-0.19112741599257,5.15295530603099,0.544874376951322
