"","gene","logFC","logCPM","PValue","FDR"
"88","LOC118539953",-1.19072644779982,0.655864073608359,0.0126184340824965,0.746721925813317
"89","C1QA",1.05010537053541,3.29615784985409,0.0139745921339952,0.746721925813317
"90","MOSPD1",-1.11994912116417,0.617722056280828,0.0139947102603488,0.746721925813317
"91","GLI4",1.06403236577219,2.91101476694809,0.0142689156685642,0.746721925813317
"92","TMOD1",-1.21717237385036,4.50734491314514,0.0144504928976338,0.746721925813317
"93","GRM3",-1.13521646279206,3.77547423462007,0.0148980490647785,0.746721925813317
"94","PROK2",-1.22135704558949,3.02903088586123,0.0152331563380372,0.746721925813317
"95","HORMAD1",-1.16880662838445,1.41966744205004,0.0153653853868009,0.746721925813317
"96","LOC118542332",1.35258543475588,5.69812754004636,0.0155050299122648,0.746721925813317
"97","CENPH",-1.10839411068044,1.48380551949233,0.015540083832153,0.746721925813317
"98","ERVK-25",-2.95414361379561,1.2486964812238,0.015602029914044,0.746721925813317
"99","RHCE",-1.38457984151656,6.87606068799588,0.0157718418442352,0.746721925813317
"100","GPR33",2.09908012352281,1.41905301405329,0.0158537543246727,0.746721925813317
"101","IGLV5-37",2.03260327592024,4.04062120798195,0.0159069575090878,0.746721925813317
"102","PLIN5",2.1137448213696,3.38992902256592,0.0162830274754643,0.746721925813317
"103","MPO",-1.54404410227357,0.507617105440237,0.0163310224511511,0.746721925813317
"104","SOCS1",1.25143207511336,2.7231340654139,0.0168080660670567,0.746721925813317
"105","LOC118021096",-1.08307041506197,5.63174555287738,0.0171217435552121,0.746721925813317
"106","MIS18BP1",-1.1354365390281,2.02782962791792,0.0172762367955558,0.746721925813317
"107","KEL",-1.18632659283888,5.88710071685911,0.017654514279689,0.746721925813317
"108","RPL31",1.56712105040906,7.33596048249243,0.0179169128091075,0.746721925813317
"109","ALAS2",-1.3860850749588,10.8813520848081,0.0180308091418162,0.746721925813317
"110","SNORD94",-1.54236537845858,0.933593802741779,0.0181084389783713,0.746721925813317
