"","logFC","logCPM","PValue"
"ACD",-0.346653692744127,4.13604246938222,0.203048030706301
"ACER1",-0.702915815669379,1.94523562883876,0.125488118284727
"ACER2",-0.015956896960203,4.56664433062502,0.977880525860631
"ACER3",0.0197727827048855,5.15269982842587,0.924726991591744
"ACIN1",0.247369614661939,3.09222240493861,0.210258560979097
"ACKR1",0.769851385834195,3.89312673665285,0.0866575440136122
"ACKR2",0.211045136933346,3.40159150561348,0.324511855464389
"ACLY",-0.0926905928789578,7.48133690608983,0.58641725374645
"ACO1",-0.144006399900075,6.60365778643205,0.292415297011871
"ACO2",-0.413767283400925,7.4537439279615,0.0393052900035374
"ACOT1",0.452496584217888,1.94883074509039,0.0653564511833647
"ACOT11",-0.170427610606173,4.72513203645039,0.387292720082724
"ACOT13",0.0174474650671726,4.46218868283908,1
"ACOT4",0.663963713798952,1.29358592367872,0.0412949870662349
"ACOT7",-0.351315503218682,3.85422296420947,0.26777016853509
"ACOT8",-0.705445457501193,4.01473788231483,0.0102444330390983
"ACOT9",0.29717234785024,2.47036188334391,0.302830801071556
"ACOX1",-0.0763255132310348,5.72420457605618,0.632986761431833
"ACOX3",-0.0161044616625886,3.00216692921803,0.983184532092504
"ACOXL",0.211086088882422,2.29970338353188,0.377782687883275
"ACP1",0.0142952892066755,5.42279860468001,0.961229650157593
"ACP2",-0.645308528199869,3.67362470787281,0.00702669198746896
"ACP3",-0.308015668361029,5.17081881041627,0.279036507372551
"ACP5",0.144989956239741,10.189831948575,0.694338401706072
"ACP6",-0.659473887002281,1.80253675882365,0.0833183998775934
"ACPP",-0.509103141881373,1.97058547706594,0.359882391026919
"ACR",0.29793796580753,1.62186598562308,0.373064104211761
"ACSF2",0.288645934201427,5.07367134216561,0.190191045435828
"ACSF3",-0.132579592070802,5.64586224536158,0.511800515021171
"ACSL1",0.0317885930754135,6.93529619337069,0.874333282563524
"ACSL3",0.116539307798439,6.0906974359194,0.532528525539701
"ACSL4",0.265611271429885,7.69100940861318,0.220765010198635
"ACSL5",-0.286121601019891,11.4117005089478,0.188165856684961
"ACSM3",0.0319124523027417,2.28084770170923,0.928216192097537
"ACSM4",0.0543913764853597,3.02060826054592,0.789914738805713
"ACSS1",-0.300715521107621,10.5093530919058,0.159615952712762
"ACSS2",-0.379333156258674,8.54788933925408,0.0405726610823328
"ACSS3",0.359902398494977,3.49647345545327,0.137200304199524
"ACTA1",-0.42622909829798,9.56973982847633,0.0213986776869314
"ACTA2",-0.420152544583658,3.49873308679654,0.0650907592732938
"ACTB",-1.67964448708935,5.37439596737895,0.00335876874147801
"ACTC1",-0.39158989330221,3.71982769502215,0.0619576478496224
"ACTG1",-2.09223627807675,4.74796332927522,0.000260779629009798
"ACTL6A",0.220278453394447,5.00206347135359,0.28023800181115
"ACTN1",0.202152617732152,3.96932497921685,0.335673450694214
"ACTN4",-0.0305637282467181,7.29308972630229,0.906005129710685
"ACTR1A",-0.340329724092066,8.37082131060662,0.0433669260826558
"ACTR1B",-0.0735768111925907,5.68404504841498,0.646935593019425
"ACTR2",0.0133313523989043,3.97106446629208,0.951422700368304
"ACTR3",-0.0594270022452351,4.08677394327102,0.90899073647658
"ACTR3B",0.172754088793479,4.29647188013753,0.35228188506479
"ACTR5",0.125906769315027,4.58951357399483,0.509057616479895
"ACTR6",0.673491137239782,3.22760690792738,0.0943943622168912
"ACTR8",0.0087637533636662,7.03659943744721,0.94388172559481
"ACVR1",-0.285984983647034,4.13080423291688,0.183366214059822
"ACVR1B",-0.170664421537176,8.8325440791361,0.521745087410745
"ACVR2A",0.107061058939492,3.61405036616338,0.567435421931516
"ACVR2B",0.353958751959959,3.99925704972869,0.151835993438435
"ACVRL1",-1.02479624376222,7.17878533720675,0.000547335769813721
"ACY1",-0.595036206811094,4.20708276957968,0.0429162991598285
"ACYP1",-0.0360350716197997,2.99174624817507,0.798377528028351
"ACYP2",0.0750177028560818,5.95173534145996,0.650838145964142
"ADA",-0.675724428918054,3.43300477773781,0.0147130200718782
"ADA2",-0.191097818391542,2.1410217456943,0.413503215425424
"ADAL",0.171921117078402,3.91874940140805,0.416208197640913
"ADAM15",-0.847050826603346,3.63452116910374,0.00644858750573598
"ADAM17",0.0830172390558644,7.12036586522536,0.580698483842786
"ADAM19",0.06763571569354,9.91595818574326,0.684672494508376
"ADAM22",0.344502256748782,2.73999280252757,0.146500226134742
"ADAM8",-0.814276829425067,4.81905862430029,0.00301256207564068
"ADAM9",0.0994095733869828,4.55018429222371,0.69789971461093
"ADAMDEC1",0.876861743069848,4.78837225813681,0.0260816479403278
"ADAMTS10",-0.13226431908997,5.11871366358186,0.582087597271461
"ADAMTS14",0.280687848350036,3.70046790551753,0.304067624714976
"ADAMTS15",-0.288954791496649,3.72191301404704,0.437319629822064
"ADAMTS17",0.0135529916677414,2.88537467675136,0.979873964145722
"ADAMTS2",-0.325992433653038,6.79887360911277,0.163121211772366
"ADAMTS4",0.231716313965177,1.43252899480985,0.4209094743363
"ADAMTS6",0.512555873745629,2.52069019640129,0.0804671203045651
"ADAMTSL3",-0.201778317306957,1.51467342681661,0.602885268264178
"ADAMTSL4",-0.364677485238912,7.96675348546964,0.0632595402999988
"ADAP1",-0.392193298706997,7.23856520265097,0.0598770673566694
"ADAP2",-0.434556357302406,4.2756222648857,0.136061629555104
"ADAR",-0.447635044976072,9.58436502779088,0.0714380396265969
"ADARB1",-0.629663143283679,2.71144811973237,0.0435432730413643
"ADAT1",-0.000960057431386782,5.26862903793656,0.989953536215405
"ADAT2",0.426549137084329,2.352652821146,0.0910717298314833
"ADCK1",-0.306961796670118,3.58873492410895,0.10237682428634
"ADCK2",-0.159716629776573,4.89559571351653,0.424583127000429
"ADCK5",0.191237968423439,3.20758123898267,0.327969404930226
"ADCY10",0.0671590615319312,2.30095240311284,0.731141230621126
"ADCY3",0.0190206267616393,5.38597688397508,0.903538627999316
"ADCY4",-0.410376383232739,4.4232646399525,0.0812004548653139
"ADCY6",-0.212736579644284,2.00921433134451,0.579546732132816
"ADCY7",0.172099169241167,5.34324969755102,0.549846860102852
"ADCY9",-0.130739202325814,6.53145201062328,0.477620400992593
"ADD1",-0.240128300683875,8.98325673964091,0.150553418329536
"ADD2",0.547878972647816,3.2539424784458,0.234883086960324
