"","logFC","logCPM","PValue"
"ABCD2",0.478486308567536,0.950137385693354,0.412827245871666
"ABCD3",-0.499618475467945,2.90372791917397,0.228388850157742
"ABCD4",0.278493831510408,5.9084017401117,0.164158443617346
"ABCE1",-0.556862690496425,5.17434321757719,0.115676611854089
"ABCF1",0.152177356875393,7.27938569325646,0.387130407819501
"ABCF3",0.134832905440709,6.49594199657642,0.480639122446607
"ABCG1",0.678522696113691,5.90570282061944,0.00852230900204482
"ABCG2",-0.114013116925277,4.65242883597329,0.617224311851328
"ABHD10",0.0984777175625222,3.19991052722015,0.68443230049074
"ABHD11",0.41444044948524,2.97546069127787,0.223701323447267
"ABHD12",0.383478199420347,4.71093612198856,0.134334507382274
"ABHD12B",-0.244618625135773,3.39363212982814,0.508953115097332
"ABHD13",-0.720321520382001,4.9034611282318,0.0118988341725861
"ABHD14A",0.277607915446913,3.52054289902181,0.475208818038723
"ABHD14B",0.294724696068309,4.55778371646973,0.318860166103374
"ABHD15",0.186394859968652,1.5121020008953,0.583832600687669
"ABHD16A",0.263474015195728,6.69610012294774,0.176357900628121
"ABHD17A",0.505856210010517,5.89437952862129,0.0841763563635705
"ABHD17B",-0.149181974931107,3.58038059826471,0.677875917973555
"ABHD17C",0.0684072246535022,3.49746230569936,0.795807191713248
"ABHD18",0.103445956205056,3.72618591401687,0.711516512735434
"ABHD2",-0.124198914933036,9.12323282862223,0.604723900667979
"ABHD3",-0.923140179575972,1.26551695882236,0.046357137695955
"ABHD4",0.21238377738982,5.2429396814567,0.507958650304398
"ABHD5",-0.330045459284084,6.1195100034998,0.12063103521043
"ABHD6",0.0784348404025427,5.33978325221171,0.700029247134174
"ABHD8",0.352031633139091,3.47637446436734,0.284156022033966
"ABI1",-0.478331506792192,6.81631083672161,0.0862492815300515
"ABI2",-0.0982547729492675,2.20117869827383,0.861096201046397
"ABI3",0.285356341065252,3.37352940287831,0.712025573101549
"ABITRAM",0.0310434601214447,5.21227544722215,0.896892818644373
"ABL1",0.442280839998072,4.4356024967871,0.112930751480741
"ABL2",0.0580365095809815,4.71764735772641,0.794050160300975
"ABLIM1",-0.238703857222427,8.27270838969714,0.292065093643471
"ABLIM2",0.286574747903969,1.92056282096863,0.46488488838355
"ABO",-0.388685738294903,0.551500215740922,0.531996109427252
"ABR",0.29166345371313,6.46835721089152,0.189707717995834
"ABRACL",0.218526326304418,4.72312926298969,0.557037868878056
"ABRAXAS1",-0.701254287241377,3.16706673869443,0.140628348099464
"ABRAXAS2",-0.0444421921721406,4.60138435839148,0.87179488856335
"ABT1",0.248684600941359,4.72044303751048,0.280427354373936
"ABTB1",0.0260888148508405,8.24369080282378,0.949809251461783
"ABTB2",0.157057319534202,2.51821156168053,0.692571228828092
"ACAA1",0.223372627485583,6.75137055983181,0.438481517766917
"ACAA2",0.0753862913655047,7.0008418107996,0.712861274501028
"ACACA",0.113599149666395,5.23796820091012,0.600955444059581
"ACACB",0.353411666104233,6.16673414797453,0.0986583788546589
"ACAD10",0.132993042547764,2.18715921705607,0.667145641326251
"ACAD11",-0.299105627955211,2.76113276628542,0.310793320781779
"ACAD8",0.0113060574732186,4.09506984412326,0.945108005699921
"ACAD9",0.416795536520917,4.95866726941895,0.0807079899117287
"ACADL",0.0299085921206705,5.1242903091637,0.874817241807486
"ACADM",-0.172206643668986,4.73399059757407,0.540467613876768
"ACADS",0.378069264213159,4.20242454349464,0.20025869471555
"ACADSB",-0.223367194289746,3.26938230853474,0.483099347239998
"ACADVL",0.219959632179055,7.09356061756121,0.326832407960028
"ACAP1",0.0830676777308268,8.43185022049788,0.76590534011654
"ACAP2",-0.766521620353258,7.16033467260809,0.0390186760103501
"ACAP3",0.116101607493166,3.93832130407914,0.692598869932123
"ACAT1",0.0314949243095654,6.1934978083138,0.898233389493769
"ACAT2",-0.131014834375261,5.06163152286606,0.538977129507828
"ACBD3",-0.0796483210480906,5.33105126633197,0.739235896210637
"ACBD4",0.364222190093647,4.24684132775605,0.173680687638806
"ACBD5",-0.433976267353996,5.99475021759755,0.087738451331291
"ACBD6",0.211326479869408,3.57276704946814,0.366452174358671
"ACCS",-0.340486699635942,1.93840189350181,0.655995139838607
"ACD",1.42605489290283,1.80574982940146,0.0322029943365319
"ACER1",0.0908070531760715,1.62050863765131,0.967953553977749
"ACER2",-0.294508259813123,4.12857345641429,0.256614342671525
"ACER3",-0.221486241645294,4.4418043654927,0.482528669124177
"ACIN1",0.167509637514085,7.64472996408731,0.452868919189618
"ACKR1",-0.586366304573494,3.4688899492934,0.280695465085258
"ACLY",0.189302335021654,6.8807121712861,0.443326411308662
"ACO1",-0.0173628632229028,6.03114229393621,0.926586561053259
"ACO2",0.267010203685245,7.01435977486648,0.219960536449282
