"","gene","logFC","logCPM","PValue","FDR"
"52","DMKN",-1.05899147178085,1.60832913925177,0.00623324761435573,0.426465500451535
"53","RCN3",-1.29201215600884,1.71567905248365,0.0066511991303788,0.426465500451535
"54","VWA5A",-1.02749134678483,3.61368748129197,0.00731455799880758,0.426465500451535
"55","HSPB6",-1.04832439007103,2.00641760571478,0.00744292320426938,0.426465500451535
"56","PCGF2",-1.41921897216997,4.41230273651484,0.00747387950291444,0.426465500451535
"57","NCR3",-1.16461935695023,3.31470496607793,0.00750544366426764,0.426465500451535
"58","DES",-2.81536910427273,2.93047336017557,0.00775267870330968,0.426465500451535
"59","CALHM6",-1.1949530591963,3.70996962845488,0.00815255022605418,0.426465500451535
"60","MAD2L1",1.17179908636991,1.15373257349955,0.00865162345213934,0.426465500451535
"61","MPL",-1.04020217521112,3.4608774249534,0.00893512242558129,0.426465500451535
"62","TSNAXIP1",1.42807115436247,1.82750880159945,0.00902586671568276,0.426465500451535
"63","LY6E",-1.14521544377793,8.48176424069105,0.00925228598240995,0.426465500451535
"64","CUNH9orf3",-1.79670274152112,2.25063131541778,0.00996971847365309,0.426465500451535
"65","LOC118547593",-1.69516929076142,3.26288449887922,0.010391648632593,0.426465500451535
"66","ZNF675",1.26133909527342,1.65518018860365,0.0107232520887102,0.426465500451535
"67","APOBEC3G",-1.60534495092582,4.62162554970183,0.0108375377980114,0.426465500451535
"68","MX1",-1.18972423415751,8.02803024445577,0.0110103823691081,0.426465500451535
"69","TMEM175",-1.04083341645663,4.49867400910027,0.0110432189077856,0.426465500451535
"70","TGM3",-1.16003176664236,3.74583053114973,0.011417733435856,0.426465500451535
"71","HYI",-1.04679264508616,2.80124501359938,0.0115611053547701,0.426465500451535
"72","MX2",-1.52674538187061,7.66539092591823,0.012525788972873,0.426465500451535
"73","DHX58",-1.10202731376476,7.39487906093621,0.012581435186774,0.426465500451535
"74","ANK1",1.15067056052097,4.63044955134235,0.013470738344518,0.426465500451535
"75","ETV7",-1.3157219422921,4.1886558892726,0.0135691859708877,0.426465500451535
"76","LRRC3",-1.04338735813037,2.19625398735441,0.0136100998724363,0.426465500451535
"77","GPR141",-1.20538791619686,3.05246353306963,0.0137427560461379,0.426465500451535
"78","IRF7",-1.28562979114509,10.1197555771594,0.014269077211518,0.426465500451535
"79","ACRBP",-1.73969697706223,1.91866765834489,0.0143409950161217,0.426465500451535
"80","GAL",-1.09088795255561,1.86655888823108,0.0143698011413223,0.426465500451535
"81","LRRCC1",1.10749320334722,2.39078525508437,0.0145552580496567,0.426465500451535
"82","NBEAL1",1.02568103381227,3.2971180406132,0.0146335804128158,0.426465500451535
"83","AARE",-2.59609676640634,1.4305951279359,0.014743482068276,0.426465500451535
"84","PCDH1",-1.18455320334471,3.58384995994513,0.0150191654885895,0.426465500451535
"85","PLEKHG4B",-1.05093786317308,3.67306956746009,0.015190170255732,0.426465500451535
"86","CKM",-3.07049631614504,4.68318464673622,0.0152293605733268,0.426465500451535
"87","APOE",-1.07907666115798,1.64710583193614,0.015300865878044,0.426465500451535
"88","ZNF814",-1.09650839968213,1.27194578906968,0.0154675646930355,0.426465500451535
"89","ZBP1",-1.36886315739828,7.40999245455767,0.015578514205291,0.426465500451535
"90","APOL3",-1.04285888189733,7.03000444808108,0.015758269145002,0.426465500451535
"91","AGRN",-1.36548575021337,3.52129909397797,0.0159114913762176,0.426465500451535
"92","LRFN1",-1.35097405737738,3.71242325299707,0.0161288104728696,0.426465500451535
"93","ZAN",-1.0710767821062,1.79807047323508,0.0162926779994455,0.426465500451535
"94","LCN2",-1.2640368666346,2.69070430807617,0.0164681951328114,0.426465500451535
"95","HSPA2",1.03427933366,3.50085357551405,0.0167266380851171,0.426465500451535
"96","RCC1L",1.29914969985391,1.58952390131802,0.0168249812616176,0.426465500451535
"97","LOC118519633",-1.11354252629773,0.988977517036403,0.0168296142402385,0.426465500451535
"98","GZMA",1.05020166287218,3.33392579861991,0.0171264996949081,0.426465500451535
"99","GCLM",1.10309250885345,1.55750359631047,0.0175063796871909,0.426465500451535
"100","MFSD13A",-1.15279502814529,2.20326984688107,0.0182124248332131,0.426465500451535
"101","RHAG",1.24928799060236,2.96011312446478,0.0187900262604795,0.426465500451535
"102","LILRA5",-1.32913051948056,2.65440535569302,0.0203578481836137,0.426465500451535
"103","ACTA1",-3.13706118265843,4.5160696346268,0.0207775947282051,0.426465500451535
"104","KLHL17",-1.00177198515394,2.56858643981413,0.0211361996893477,0.426465500451535
